gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual
01-01-2014,1299,0,1299,-5,15796.80902,0,15796.80902,15796.80902,,,
02-01-2014,2732.129,0,2907,-5,28850.49202,0,28850.49202,30609.25407,,,
03-01-2014,3445.157,0,3642,-4,35496.94442,0,35496.94442,37476.68947,,,
04-01-2014,1362.175,0,1421,-3,16723.12597,0,16723.12597,17318.48984,,,
05-01-2014,2547,0,2547,-6,27005.17132,0,27005.17132,27005.17132,,,
06-01-2014,5288,0,5288,-5,53628.02032,0,53628.02032,53628.02032,,,
07-01-2014,4148,0,4148,-6,41718.43786,0,41718.43786,41718.43786,,,
08-01-2014,2676,0,2676,-6,27784.10246,0,27784.10246,27784.10246,,,
09-01-2014,1518.622,0,1569,-3,18080.22543,0,18080.22543,18767.73299,,,
10-01-2014,1892,0,1892,-4,22275.4081,0,22275.4081,22275.4081,,,
11-01-2014,1803.083,0,1854,-4,19413.38117,0,19413.38117,20108.24445,,,
12-01-2014,1447.573,0,1500,-4,16482.26396,0,16482.26396,17174.60135,,,
13-01-2014,2126,0,2126,-5,24456.49129,0,24456.49129,24456.49129,,,
14-01-2014,2089.888,0,2147,-5,24216.175,0,24216.175,24995.58132,,,
15-01-2014,2396,0,2396,-6,24183.21618,0,24183.21618,24183.21618,,,
16-01-2014,1398.31,0,1449,-5,15850.44299,0,15850.44299,16360.25678,,,
17-01-2014,1897,0,1897,-6,20936.16282,0,20936.16282,20936.16282,,,
18-01-2014,1574,0,1574,-5,18378.95007,0,18378.95007,18378.95007,,,
19-01-2014,1378.462,0,1430,-5,16303.3345,0,16303.3345,17006.67256,,,
20-01-2014,1218,0,1218,-6,14406.72303,0,14406.72303,14406.72303,,,
21-01-2014,1583,0,1583,-6,16081.13825,0,16081.13825,16081.13825,,,
22-01-2014,1324,0,1324,-5,14777.18259,0,14777.18259,14777.18259,,,
23-01-2014,3688.34,0,3739,-23,37633.68737,0,37633.68737,38143.19944,,,
24-01-2014,4953,0,4953,-26,50190.63616,0,50190.63616,50190.63616,,,
25-01-2014,2368,0,2368,-48,25107.48511,0,25107.48511,25107.48511,,,
26-01-2014,1340,0,1340,-82,15922.96546,0,15922.96546,15922.96546,,,
27-01-2014,2330,-34,2330,-91,23489.96846,0,23489.96846,23489.96846,,,
28-01-2014,4194,-27,4194,-43,42181.08206,-179.3792741,42001.70279,42001.70279,,,
29-01-2014,4581,0,4581,-42,46157.31551,0,46157.31551,46157.31551,,,
30-01-2014,2453,0,2453,-41,25578.50626,0,25578.50626,25578.50626,,,
31-01-2014,1847,0,1847,-93,20194.7801,0,20194.7801,20194.7801,,,
01-02-2014,2060,0,2060,-97,23028.09373,0,23028.09373,23028.09373,,,
02-02-2014,3996,-38,3996,-101,42974.87501,0,42974.87501,42974.87501,,,
03-02-2014,4098,-62,4098,-99,42870.16527,-617.4918312,42252.67344,42252.67344,,,
04-02-2014,2985,0,2985,-98,30052.60028,0,30052.60028,30052.60028,,,
05-02-2014,4776,0,4776,-100,48042.14882,0,48042.14882,48042.14882,,,
06-02-2014,3663,0,3663,671,37433.9756,0,37433.9756,37433.9756,,,
07-02-2014,3939,0,3939,-19,40355.03253,0,40355.03253,40355.03253,,,
08-02-2014,2794,0,2794,47,29256.90855,0,29256.90855,29256.90855,,,
09-02-2014,2194,0,2194,1533,24424.28849,0,24424.28849,24424.28849,,,
10-02-2014,5193,0,5193,2489,52381.37398,0,52381.37398,52381.37398,,,
11-02-2014,5183,0,5183,1638,52141.47808,0,52141.47808,52141.47808,,,
12-02-2014,3578,0,3578,4708,37313.2466,0,37313.2466,37313.2466,,,
13-02-2014,1810,0,1810,2118,20308.36018,0,20308.36018,20308.36018,,,
14-02-2014,1689,0,1689,1683,18413.76545,0,18413.76545,18413.76545,,,
15-02-2014,2138,1001,2138,2200,23605.1419,10366.48355,33971.62545,33971.62545,,,
16-02-2014,974,1508,973,1508,11023.65693,16352.1129,27375.76982,27375.76982,,,
17-02-2014,0,1680,0,1680,0,17845.93905,17845.93905,17845.93905,,,
18-02-2014,0,1966,0,1966,0,20289.83834,20289.83834,20289.83834,,,
19-02-2014,0,2991,0,2991,0,31353.08699,31353.08699,31353.08699,,,
20-02-2014,0,3095,0,3095,0,32057.36209,32057.36209,32057.36209,,,
21-02-2014,0,2190,0,2190,0,23715.14124,23715.14124,23715.14124,,,
22-02-2014,0,1456,0,1456,0,16412.29526,16412.29526,16412.29526,,,
23-02-2014,0,1948,0,1948,0,21100.30324,21100.30324,21100.30324,,,
24-02-2014,0,1239,0,1239,0,13432.4425,13432.4425,13432.4425,,,
25-02-2014,828,2187,828,2187,6416.333995,24623.18362,31039.51761,31039.51761,,,
26-02-2014,3177,3332,3177,3332,33685.78865,33716.17418,67401.96283,67401.96283,,,
27-02-2014,2815,2982,2815,2982,29880.72273,30102.8068,59983.52953,59983.52953,,,
28-02-2014,1030.257,1593,1034,1593,10907.94143,17133.27665,28041.21808,28083.47695,,,
01-03-2014,-34.862,1527,0,1527,0,17703.63418,17703.63418,17703.63418,,,
02-03-2014,2774.528,4111,2808,4111,26919.75472,40345.74845,67265.50317,67265.50317,,,
03-03-2014,5314,5348,5314,5348,53445.46258,51995.23243,105440.695,105440.695,,,
04-03-2014,3853,4041,3853,4041,38793.05026,39300.5556,78093.60587,78093.60587,,,
05-03-2014,2318,2352,2318,2352,25169.68544,24278.13335,49447.81878,49447.81878,,,
06-03-2014,2746.803,3459.044,2746.803,3459.044,28673.92626,34409.48615,63083.4124,63083.4124,,,
07-03-2014,1853,1952,1853,1952,18832.93873,19070.44245,37903.38117,37903.38117,,,
08-03-2014,2481,2502,2693,2716,25638.85081,24688.28536,50327.13617,50327.13617,,,
09-03-2014,2363,2458,2363,2458,24573.25078,24372.38563,48945.63641,48945.63641,,,
10-03-2014,1707,2292,1734,2292,17274.86689,22888.65413,40163.52102,40163.52102,,,
11-03-2014,0,1599,0,1599,0,15988.14336,15988.14336,15988.14336,,,
12-03-2014,1492,2009,1492,2009,14566.30012,20436.75119,35003.05131,35003.05131,,,
13-03-2014,1414,1469,1414,1469,16968.64737,16044.17771,33012.82508,33012.82508,,,
14-03-2014,169,1320,169,1320,1584.919097,14992.14508,16577.06418,16577.06418,,,
15-03-2014,0,1758,0,1758,0,19353.26221,19353.26221,19353.26221,,,
16-03-2014,780,2793,781,2793,5701.393187,28786.41891,34487.81209,34487.81209,,,
17-03-2014,2842,3170,2842,3170,31382.9916,33019.0855,64402.0771,64402.0771,,,
18-03-2014,1480,1554,1480,1554,18118.51342,17773.55478,35892.0682,35892.0682,,,
19-03-2014,2178,2298,2178,2298,23367.86886,23401.19368,46769.06253,46769.06253,,,
20-03-2014,2457,1931,2457,1931,27465.93217,20747.42381,48213.35598,48213.35598,,,
21-03-2014,1289,1319,1289,1319,15451.01782,14653.53891,30104.55672,30104.55672,,,
22-03-2014,1879,2004,1879,2004,20919.89904,20996.40006,41916.2991,41916.2991,,,
23-03-2014,1809,1899,1809,1899,20347.80597,20082.88976,40430.69573,40430.69573,,,
24-03-2014,1396,1439,1396,1439,16031.05303,15564.10697,31595.16,31595.16,,,
25-03-2014,1930,2022,1930,2022,21129.85227,20923.6718,42053.52407,42053.52407,,,
26-03-2014,1785,1896,1785,1896,20909.65267,20736.89816,41646.55083,41646.55083,,,
27-03-2014,1411,1453,1411,1453,16660.32409,16037.88746,32698.21155,32698.21155,,,
28-03-2014,1354,1934,1387,1934,14492.19146,20446.65086,34938.84232,34938.84232,,,
29-03-2014,0,4702,0,4702,0,55018.54199,55018.54199,55018.54199,,,
30-03-2014,0,3324,0,3324,0,26115.74415,26115.74415,26115.74415,,,
31-03-2014,0,1616,0,1616,0,5500.74667,5500.74667,5500.74667,,,
01-04-2014,0,2517,0,2517,0,25576.1315,25576.1315,25576.1315,,,
02-04-2014,0,3202,0,3202,0,32369.13114,32369.13114,32369.13114,,,
03-04-2014,555,4720,555,4720,5660.738812,46169.44731,51830.18612,51830.18612,,,
04-04-2014,1339,2245,1370,2245,13805.8429,22458.07403,36263.91693,36263.91693,,,
05-04-2014,0,1219,0,1219,0,12879.64108,12879.64108,12879.64108,,,
06-04-2014,0,1828,0,1828,0,18936.52223,18936.52223,18936.52223,,,
07-04-2014,0,2412,65536,2412,0,23851.39578,23851.39578,23851.39578,,,
08-04-2014,0,1376.295,0,1430,0,9329.99389,9329.99389,10019.6155,,,
09-04-2014,0,1437,0,1437,0,15031.75651,15031.75651,15031.75651,,,
10-04-2014,0,1562,0,1562,0,16689.89417,16689.89417,16689.89417,,,
11-04-2014,0,2888,0,2888,0,29695.39628,29695.39628,29695.39628,,,
12-04-2014,0,1943,0,1943,0,20009.2136,20009.2136,20009.2136,,,
13-04-2014,0,2163,0,2163,0,21557.74602,21557.74602,21557.74602,,,
14-04-2014,0,2951,0,2951,0,29556.89582,29556.89582,29556.89582,,,
15-04-2014,0,2220,0,2220,0,21712.11761,21712.11761,21712.11761,,,
16-04-2014,0,1710,0,1710,0,17398.33355,17398.33355,17398.33355,,,
17-04-2014,0,2427,0,2427,0,24669.53307,24669.53307,24669.53307,,,
18-04-2014,0,2207,0,2207,0,22414.26579,22414.26579,22414.26579,,,
19-04-2014,0,1915,0,1915,0,19744.85311,19744.85311,19744.85311,,,
20-04-2014,0,2275,0,2275,0,22843.87122,22843.87122,22843.87122,,,
21-04-2014,0,3813,0,3813,0,37976.59334,37976.59334,37976.59334,,,
22-04-2014,0,3347,0,3347,0,33637.53941,33637.53941,33637.53941,,,
23-04-2014,0,1198,0,1198,0,12292.38992,12292.38992,12292.38992,,,
24-04-2014,0,1521,0,1521,0,14863.66574,14863.66574,14863.66574,,,
25-04-2014,0,1580,0,1580,0,15806.75602,15806.75602,15806.75602,,,
26-04-2014,0,3567,0,3567,0,35133.34759,35133.34759,35133.34759,,,
27-04-2014,0,4494,0,4494,0,43707.57397,43707.57397,43707.57397,,,
28-04-2014,0,4482,0,4482,0,43506.09966,43506.09966,43506.09966,,,
29-04-2014,0,3360,0,3360,0,33185.81578,33185.81578,33185.81578,,,
30-04-2014,0,2406,0,2406,0,24119.2915,24119.2915,24119.2915,,,
01-05-2014,0,3074,0,3074,0,30596.57129,30596.57129,30596.57129,,,
02-05-2014,0,2876,0,2876,0,29237.03013,29237.03013,29237.03013,,,
03-05-2014,0,3432,0,3432,0,33767.2236,33767.2236,33767.2236,,,
04-05-2014,0,3226,0,3226,0,32059.19491,32059.19491,32059.19491,,,
05-05-2014,0,3319,0,3319,0,32428.98866,32428.98866,32428.98866,,,
06-05-2014,0,3430,0,3430,0,33857.17968,33857.17968,33857.17968,,,
07-05-2014,0,4358,-1,4358,0,42341.88666,42341.88666,42341.88666,,,
08-05-2014,0,4314,0,4314,0,42300.70102,42300.70102,42300.70102,,,
09-05-2014,0,2462,0,2462,0,24381.00328,24381.00328,24381.00328,,,
10-05-2014,0,3523,-1,3523,0,35113.89511,35113.89511,35113.89511,,,
11-05-2014,0,4217,526,4217,0,41162.26594,41162.26594,41162.26594,,,
12-05-2014,558,3656,2481,3656,0,36170.36966,36170.36966,36170.36966,,,
13-05-2014,3582,3509,3582,3509,34288.23862,35137.90696,69426.14558,69426.14558,,,
14-05-2014,3403,3234,3403,3234,34923.38414,32392.40685,67315.79099,67315.79099,,,
15-05-2014,3695,3338,3695,3338,37700.66806,33181.12881,70881.79687,70881.79687,,,
16-05-2014,4153,3220,4153,3268,42243.53673,31296.68967,73540.2264,73540.2264,,,
17-05-2014,3369,0,3369,-35,34998.06996,0,34998.06996,34998.06996,,,
18-05-2014,3386,0,3386,-37,35142.44095,0,35142.44095,35142.44095,,,
19-05-2014,4013,0,4013,-34,40816.54492,0,40816.54492,40816.54492,,,
20-05-2014,4367,0,4367,-34,44505.38865,0,44505.38865,44505.38865,,,
21-05-2014,4256,0,4256,-34,42967.15412,0,42967.15412,42967.15412,,,
22-05-2014,4278,0,4278,-33,43292.93621,0,43292.93621,43292.93621,,,
23-05-2014,4305,0,4305,-33,44430.50317,0,44430.50317,44430.50317,,,
24-05-2014,3993,0,3993,-35,40163.12786,0,40163.12786,40163.12786,,,
25-05-2014,3916,0,3916,-33,39391.85956,0,39391.85956,39391.85956,,,
26-05-2014,4376,0,4376,-34,44165.78829,0,44165.78829,44165.78829,,,
27-05-2014,3260,0,3260,-63,33254.19392,0,33254.19392,33254.19392,,,
28-05-2014,3276,0,3276,804,33122.89191,0,33122.89191,33122.89191,,,
29-05-2014,3327,657,3327,2988,34532.14058,7439.763191,41971.90377,41971.90377,,,
30-05-2014,4020,3840,4020,3840,41307.59755,38683.07211,79990.66966,79990.66966,,,
31-05-2014,3576,3507,3576,3507,36386.19069,34856.34623,71242.53691,71242.53691,,,
01-06-2014,3191,3029,3191,3029,32391.05331,30048.52376,62439.57707,62439.57707,,,
02-06-2014,3202,3024,3202,3024,32914.77648,30282.64776,63197.42424,63197.42424,,,
03-06-2014,3099,2895,3099,2895,31843.37557,29013.1071,60856.48267,60856.48267,,,
04-06-2014,3560,3461,3560,3461,36390.78168,34466.67886,70857.46053,70857.46053,,,
05-06-2014,3596,3437,3596,3437,37102.97492,34434.68986,71537.66478,71537.66478,,,
06-06-2014,3595,3491,3595,3491,36407.30082,34388.61438,70795.9152,70795.9152,,,
07-06-2014,3459,3273,3459,3273,35022.04448,32185.39234,67207.43682,67207.43682,,,
08-06-2014,3965,3722,3965,3722,40101.69943,36412.85824,76514.55767,76514.55767,,,
09-06-2014,3263,2899,3263,2899,34309.90676,29260.65551,63570.56228,63570.56228,,,
10-06-2014,3929,3897,3929,3897,40569.858,39056.98856,79626.84656,79626.84656,,,
11-06-2014,4106,3903,4106,3903,42506.93139,39050.1818,81557.11319,81557.11319,,,
12-06-2014,3316,3045,3316,3045,34239.3939,30567.74994,64807.14384,64807.14384,,,
13-06-2014,2206,1963,2206,1963,23836.44284,20524.19911,44360.64195,44360.64195,,,
14-06-2014,2925,2840,2925,2840,31133.74941,29079.79587,60213.54528,60213.54528,,,
15-06-2014,3260,3238,3260,3238,35017.17008,33557.54136,68574.71144,68574.71144,,,
16-06-2014,3055,2944,3055,2944,32250.5478,30004.44922,62254.99703,62254.99703,,,
17-06-2014,3263,3191,3263,3191,34482.95722,32512.74869,66995.70591,66995.70591,,,
18-06-2014,2890,2761,2890,2761,30827.92004,28385.09463,59213.01466,59213.01466,,,
19-06-2014,2618,2299,2618,2299,28358.92295,23987.52769,52346.45064,52346.45064,,,
20-06-2014,2903,2729,2903,2729,31080.02008,28193.14491,59273.16499,59273.16499,,,
21-06-2014,3014,2914,3014,2914,32347.20047,30079.56834,62426.76881,62426.76881,,,
22-06-2014,2969,2881,2969,2881,31762.13346,29693.47144,61455.60489,61455.60489,,,
23-06-2014,2581,2402,2581,2402,27651.09927,24837.79119,52488.89045,52488.89045,,,
24-06-2014,2260,2187,2260,2187,24463.07075,22946.32185,47409.3926,47409.3926,,,
25-06-2014,2144,2083,2144,2083,23323.40214,21861.31467,45184.71681,45184.71681,,,
26-06-2014,2687,2588,2687,2588,29156.13937,27256.20405,56412.34342,56412.34342,,,
27-06-2014,3138,1924,3138,1924,36738.67919,20434.38084,57173.06003,57173.06003,,,
28-06-2014,3370,2259,3370,2259,34842.92965,23705.70224,58548.63188,58548.63188,,,
29-06-2014,2391,2404,2391,2404,20200.2398,20109.6802,40309.92,40309.92,,,
30-06-2014,3075,2955,3075,2955,6291.25778,5816.93676,12108.19454,12108.19454,,,
01-07-2014,3162,3018,3162,3018,33957.90879,31197.24454,65155.15333,65155.15333,,,
02-07-2014,1784,3270,1784,3270,18095.7412,33688.25028,51783.99148,51783.99148,,,
03-07-2014,4,2572,4,2572,54.58792,26690.50025,26745.08817,26745.08817,,,
04-07-2014,2221,2541,2221,2541,24217.9671,26417.99755,50635.96465,50635.96465,,,
05-07-2014,2889,2820,2889,2820,31185.1908,29450.50097,60635.69178,60635.69178,,,
06-07-2014,2988,2940,2988,2940,32191.01254,30815.30442,63006.31696,63006.31696,,,
07-07-2014,1661,3412,1758,3412,17153.96651,34876.20808,52030.17459,52030.17459,,,
08-07-2014,0,3340,0,3340,0,33622.53748,33622.53748,33622.53748,,,
09-07-2014,0,3111,0,3111,0,31585.29718,31585.29718,31585.29718,,,
10-07-2014,454,2712,531,2712,4667.390587,27672.76963,32340.16022,32340.16022,,,
11-07-2014,2969,2875,2969,2875,31522.26169,29399.79719,60922.05888,60922.05888,,,
12-07-2014,2903,2761,2903,2761,30693.93284,28269.31993,58963.25277,58963.25277,,,
13-07-2014,3149,3094,3149,3094,33375.05284,31592.16957,64967.22241,64967.22241,,,
14-07-2014,3355,3333,3355,3333,35433.56617,34004.90545,69438.47162,69438.47162,,,
15-07-2014,1992,1618,1992,1618,21951.08277,17405.77357,39356.85634,39356.85634,,,
16-07-2014,2936,2842,2936,2842,31515.17906,29502.90792,61018.08698,61018.08698,,,
17-07-2014,2385,2128,2385,2128,25889.65158,22412.49559,48302.14717,48302.14717,,,
18-07-2014,1214,1198,1214,1198,14270.27207,13697.56931,27967.84138,27967.84138,,,
19-07-2014,1604,1349,1604,1349,18334.09178,15157.09081,33491.18259,33491.18259,,,
20-07-2014,2279,2145,2279,2145,24872.87445,22727.56217,47600.43662,47600.43662,,,
21-07-2014,3251,3246,3251,3246,34447.7502,33079.47332,67527.22352,67527.22352,,,
22-07-2014,3266,3222,3266,3222,34598.85673,32945.16259,67544.01932,67544.01932,,,
23-07-2014,3225,3197,3225,3197,34387.04866,32967.75587,67354.80453,67354.80453,,,
24-07-2014,1080,2965,1080,2965,11024.45266,30547.79104,41572.24369,41572.24369,,,
25-07-2014,361,3320,361,3320,4842.176167,33858.76743,38700.9436,38700.9436,,,
26-07-2014,3465,3621,3465,3621,36920.32653,36884.61642,73804.94295,73804.94295,,,
27-07-2014,3538,3451,3538,3451,37058.4792,35015.86245,72074.34165,72074.34165,,,
28-07-2014,3511,3478,3511,3478,36985.98127,35307.41845,72293.39972,72293.39972,,,
29-07-2014,2883,2801,2883,2801,30832.01266,28812.55593,59644.5686,59644.5686,,,
30-07-2014,3156,3048,3156,3048,33756.69678,31363.75755,65120.45433,65120.45433,,,
31-07-2014,3145,3039,3145,3039,34150.36965,31818.51626,65968.88591,65968.88591,,,
01-08-2014,2521,2467,2521,2467,27340.59434,25770.42854,53111.02287,53111.02287,,,
02-08-2014,2928,2839,2928,2839,31614.83108,29537.56968,61152.40076,61152.40076,,,
03-08-2014,2994,2907,2994,2907,32006.29506,29868.92669,61875.22175,61875.22175,,,
04-08-2014,3292,3256,3292,3256,35025.76752,33507.44899,68533.21651,68533.21651,,,
05-08-2014,3321,3272,3321,3272,35269.04738,33447.88789,68716.93527,68716.93527,,,
06-08-2014,3478,3443,3478,3443,36567.93324,35000.13791,71568.07114,71568.07114,,,
07-08-2014,3353,3334,3353,3334,35098.64331,33802.00435,68900.64766,68900.64766,,,
08-08-2014,3257,3179,3257,3179,34289.62852,32393.83452,66683.46304,66683.46304,,,
09-08-2014,2844,2686,2844,2686,30256.46092,27653.88379,57910.34471,57910.34471,,,
10-08-2014,2822,2671,2822,2671,30198.7726,27551.85663,57750.62923,57750.62923,,,
11-08-2014,2711,2545,2711,2545,29022.17875,26310.11006,55332.2888,55332.2888,,,
12-08-2014,3189,3185,3189,3185,33783.02233,32520.00765,66303.02998,66303.02998,,,
13-08-2014,3001,2729,3001,2729,32033.56071,28167.50659,60201.0673,60201.0673,,,
14-08-2014,2769,3299,2769,3299,29787.06026,33833.94711,63621.00737,63621.00737,,,
15-08-2014,3022,2934,3022,2934,32842.0479,30730.46583,63572.51373,63572.51373,,,
16-08-2014,3393,3288,3393,3288,36522.53341,33793.28257,70315.81598,70315.81598,,,
17-08-2014,3189,3155,3189,3155,33817.2539,32508.96197,66326.21587,66326.21587,,,
18-08-2014,3177,3569,3177,3569,33815.69656,36472.90253,70288.59908,70288.59908,,,
19-08-2014,3134,3125,3134,3125,33172.61339,31890.54981,65063.1632,65063.1632,,,
20-08-2014,2957,2963,2957,2963,31300.70166,30237.12309,61537.82475,61537.82475,,,
21-08-2014,2949,3029,2949,3029,31834.61429,31096.66033,62931.27462,62931.27462,,,
22-08-2014,3384,3249,3384,3249,36365.33525,33468.05469,69833.38994,69833.38994,,,
23-08-2014,3545,3425,3545,3425,38004.99739,35142.57611,73147.5735,73147.5735,,,
24-08-2014,3441,3287,3441,3287,36585.53077,33510.16127,70095.69204,70095.69204,,,
25-08-2014,3268,3044,3268,3044,34694.0051,30925.35535,65619.36045,65619.36045,,,
26-08-2014,3405,2897,3405,2897,36300.79849,29841.19573,66141.99422,66141.99422,,,
27-08-2014,3171,3096,3171,3096,33717.00541,31781.63434,65498.63976,65498.63976,,,
28-08-2014,2993,2928,2993,2928,31796.43499,29999.06796,61795.50296,61795.50296,,,
29-08-2014,2581,2471,2581,2471,27882.43145,25699.4398,53581.87125,53581.87125,,,
30-08-2014,2171,1941,2171,1941,24012.41963,20851.07721,44863.49684,44863.49684,,,
31-08-2014,2827,2785,2827,2785,30660.85584,29058.00833,59718.86418,59718.86418,,,
01-09-2014,3498,3402,3498,3402,37928.46396,35798.95315,73727.41711,73727.41711,,,
02-09-2014,3289.219,3278,3289,3278,35087.52392,33718.89923,68806.42315,68804.22057,,,
03-09-2014,3107,3025,3107,3025,33427.90069,31428.37329,64856.27398,64856.27398,,,
04-09-2014,3647,3481,3647,3481,39180.43148,36040.75636,75221.18783,75221.18783,,,
05-09-2014,3238,3064,3238,3064,34082.23622,31149.0531,65231.28932,65231.28932,,,
06-09-2014,3182,3093,3182,3093,34042.94679,31870.26435,65913.21114,65913.21114,,,
07-09-2014,3055,2922,3055,2922,32772.72688,30578.79047,63351.51735,63351.51735,,,
08-09-2014,3414,3301,3414,3301,36049.35911,33756.54602,69805.90513,69805.90513,,,
09-09-2014,3510,3328,3510,3328,37500.04514,34068.04642,71568.09156,71568.09156,,,
10-09-2014,3771,3626,3771,3626,40650.12249,37605.49859,78255.62107,78255.62107,,,
11-09-2014,3426,3162,3426,3162,36394.76813,32626.70148,69021.46961,69021.46961,,,
12-09-2014,2852,2583,2852,2583,30712.36737,26782.91888,57495.28625,57495.28625,,,
13-09-2014,1270,1202,1270,1202,14910.57979,13657.79205,28568.37184,28568.37184,,,
14-09-2014,2922,2755,2922,2755,31704.21153,29204.74371,60908.95524,60908.95524,,,
15-09-2014,3445,3241,3445,3241,36634.23993,33216.41076,69850.65069,69850.65069,,,
16-09-2014,3305,3067,3305,3067,35741.1545,31852.42545,67593.57995,67593.57995,,,
17-09-2014,3228,3139,3228,3139,34235.25408,32180.41055,66415.66463,66415.66463,,,
18-09-2014,2586,2396,2586,2396,27770.73107,24861.08817,52631.81925,52631.81925,,,
19-09-2014,1983,2302,2003,2302,20769.9268,24669.65796,45439.58476,45439.58476,,,
20-09-2014,0,3153.291,0,3153.291,0,32542.35787,32542.35787,32542.35787,,,
21-09-2014,0,2999,0,2999,0,30885.12608,30885.12608,30885.12608,,,
22-09-2014,0,3121,0,3121,0,32212.40497,32212.40497,32212.40497,,,
23-09-2014,0,1822,0,1822,0,19649.43731,19649.43731,19649.43731,,,
24-09-2014,0,2456,0,2456,0,25705.0374,25705.0374,25705.0374,,,
25-09-2014,0,2651,0,2651,0,27681.39865,27681.39865,27681.39865,,,
26-09-2014,0,2125,0,2125,0,22629.25755,22629.25755,22629.25755,,,
27-09-2014,0,2956,0,2956,0,31308.15875,31308.15875,31308.15875,,,
28-09-2014,0,3098,0,3098,0,32585.14747,32585.14747,32585.14747,,,
29-09-2014,0,3145,0,3145,0,27160.43206,27160.43206,27160.43206,,,
30-09-2014,0,3145,0,3145,0,5848.391402,5848.391402,5848.391402,,,
01-10-2014,0,3777,0,3777,0,38670.05659,38670.05659,38670.05659,,,
02-10-2014,0,3635,0,3635,0,37124.78838,37124.78838,37124.78838,,,
03-10-2014,0,2943,0,2943,0,31049.41927,31049.41927,31049.41927,,,
04-10-2014,0,2133,0,2133,0,22968.54105,22968.54105,22968.54105,,,
05-10-2014,0,3192,0,3192,0,33361.30633,33361.30633,33361.30633,,,
06-10-2014,0,2810,0,2810,0,28603.94607,28603.94607,28603.94607,,,
07-10-2014,0,2893,-1,2893,0,29780.16363,29780.16363,29780.16363,,,
08-10-2014,0,3024,0,3024,0,30977.17539,30977.17539,30977.17539,,,
09-10-2014,0,3278,0,3278,0,33481.00934,33481.00934,33481.00934,,,
10-10-2014,0,3014,0,3014,0,30614.4796,30614.4796,30614.4796,,,
11-10-2014,0,2647,0,2647,0,27200.80783,27200.80783,27200.80783,,,
12-10-2014,0,3128,0,3128,0,31841.7563,31841.7563,31841.7563,,,
13-10-2014,0,1920,-1,1920,0,20064.9802,20064.9802,20064.9802,,,
14-10-2014,0,1298,0,1298,0,14144.09168,14144.09168,14144.09168,,,
15-10-2014,0,2493,0,2493,0,26119.6881,26119.6881,26119.6881,,,
16-10-2014,0,3306,0,3306,0,34194.84971,34194.84971,34194.84971,,,
17-10-2014,0,3825,0,3825,0,39224.35018,39224.35018,39224.35018,,,
18-10-2014,0,3527,0,3527,0,36023.64039,36023.64039,36023.64039,,,
19-10-2014,0,2694,0,2694,0,27412.97869,27412.97869,27412.97869,,,
20-10-2014,0,3466,0,3466,0,34724.81954,34724.81954,34724.81954,,,
21-10-2014,0,2828,0,2828,0,28557.61895,28557.61895,28557.61895,,,
22-10-2014,0,2876,0,2876,0,29066.53748,29066.53748,29066.53748,,,
23-10-2014,0,2767,0,2767,0,28247.26232,28247.26232,28247.26232,,,
24-10-2014,0,3022,0,3022,0,30857.54206,30857.54206,30857.54206,,,
25-10-2014,0,3134,0,3134,0,31814.51656,31814.51656,31814.51656,,,
26-10-2014,0,3440,0,3440,0,34393.97944,34393.97944,34393.97944,,,
27-10-2014,0,3618,0,3618,0,36206.40908,36206.40908,36206.40908,,,
28-10-2014,0,3908,0,3908,0,38825.15132,38825.15132,38825.15132,,,
29-10-2014,0,3962,0,3962,0,39299.84543,39299.84543,39299.84543,,,
30-10-2014,0,3392,0,3392,0,34397.32881,34397.32881,34397.32881,,,
31-10-2014,0,1709,0,1709,0,17946.00286,17946.00286,17946.00286,,,
01-11-2014,0,1776,0,1776,0,17737.39761,17737.39761,17737.39761,,,
02-11-2014,0,2350,0,2350,0,24180.2144,24180.2144,24180.2144,,,
03-11-2014,0,2894,0,2894,0,29425.78711,29425.78711,29425.78711,,,
04-11-2014,0,3234,0,3234,0,32459.31568,32459.31568,32459.31568,,,
05-11-2014,0,4143,0,4143,0,41606.38594,41606.38594,41606.38594,,,
06-11-2014,0,3236,0,3236,0,32580.99893,32580.99893,32580.99893,,,
07-11-2014,0,2903.463,0,2911.646,0,29321.70552,29321.70552,29401.12722,,,
08-11-2014,0,1847,0,1847,0,20322.48542,20322.48542,20322.48542,,,
09-11-2014,0,1581,0,1581,0,17665.68925,17665.68925,17665.68925,,,
10-11-2014,0,1271,0,1271,0,13654.35276,13654.35276,13654.35276,,,
11-11-2014,0,2335,0,2335,0,23939.49699,23939.49699,23939.49699,,,
12-11-2014,0,3821,0,3821,0,39728.59757,39728.59757,39728.59757,,,
13-11-2014,0,4927,0,4927,0,48246.29023,48246.29023,48246.29023,,,
14-11-2014,0,3673,0,3673,0,36064.91857,36064.91857,36064.91857,,,
15-11-2014,0,2727,0,2727,0,29409.21105,29409.21105,29409.21105,,,
16-11-2014,0,3010,0,3010,0,31041.81241,31041.81241,31041.81241,,,
17-11-2014,0,4624,0,4624,0,45077.37193,45077.37193,45077.37193,,,
