gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual
2014-01-01,1299.0,0.0,1299.0,-5.0,15796.80902,0.0,15796.80902,15796.80902,,,
2014-01-02,2732.129,0.0,2907.0,-5.0,28850.49202,0.0,28850.49202,30609.25407,,,
2014-01-03,3445.157,0.0,3642.0,-4.0,35496.94442,0.0,35496.94442,37476.68947,,,
2014-01-04,1362.175,0.0,1421.0,-3.0,16723.12597,0.0,16723.12597,17318.48984,,,
2014-01-05,2547.0,0.0,2547.0,-6.0,27005.17132,0.0,27005.17132,27005.17132,,,
2014-01-06,5288.0,0.0,5288.0,-5.0,53628.02032,0.0,53628.02032,53628.02032,,,
2014-01-07,4148.0,0.0,4148.0,-6.0,41718.43786,0.0,41718.43786,41718.43786,,,
2014-01-08,2676.0,0.0,2676.0,-6.0,27784.10246,0.0,27784.10246,27784.10246,,,
2014-01-09,1518.622,0.0,1569.0,-3.0,18080.22543,0.0,18080.22543,18767.73299,,,
2014-01-10,1892.0,0.0,1892.0,-4.0,22275.4081,0.0,22275.4081,22275.4081,,,
2014-01-11,1803.083,0.0,1854.0,-4.0,19413.38117,0.0,19413.38117,20108.24445,,,
2014-01-12,1447.573,0.0,1500.0,-4.0,16482.26396,0.0,16482.26396,17174.60135,,,
2014-01-13,2126.0,0.0,2126.0,-5.0,24456.49129,0.0,24456.49129,24456.49129,,,
2014-01-14,2089.888,0.0,2147.0,-5.0,24216.175,0.0,24216.175,24995.58132,,,
2014-01-15,2396.0,0.0,2396.0,-6.0,24183.21618,0.0,24183.21618,24183.21618,,,
2014-01-16,1398.31,0.0,1449.0,-5.0,15850.44299,0.0,15850.44299,16360.25678,,,
2014-01-17,1897.0,0.0,1897.0,-6.0,20936.16282,0.0,20936.16282,20936.16282,,,
2014-01-18,1574.0,0.0,1574.0,-5.0,18378.95007,0.0,18378.95007,18378.95007,,,
2014-01-19,1378.462,0.0,1430.0,-5.0,16303.3345,0.0,16303.3345,17006.67256,,,
2014-01-20,1218.0,0.0,1218.0,-6.0,14406.72303,0.0,14406.72303,14406.72303,,,
2014-01-21,1583.0,0.0,1583.0,-6.0,16081.13825,0.0,16081.13825,16081.13825,,,
2014-01-22,1324.0,0.0,1324.0,-5.0,14777.18259,0.0,14777.18259,14777.18259,,,
2014-01-23,3688.34,0.0,3739.0,-23.0,37633.68737,0.0,37633.68737,38143.19944,,,
2014-01-24,4953.0,0.0,4953.0,-26.0,50190.63616,0.0,50190.63616,50190.63616,,,
2014-01-25,2368.0,0.0,2368.0,-48.0,25107.48511,0.0,25107.48511,25107.48511,,,
2014-01-26,1340.0,0.0,1340.0,-82.0,15922.96546,0.0,15922.96546,15922.96546,,,
2014-01-27,2330.0,-34.0,2330.0,-91.0,23489.96846,0.0,23489.96846,23489.96846,,,
2014-01-28,4194.0,-27.0,4194.0,-43.0,42181.08206,0.0,42001.70279,42001.70279,,,
2014-01-29,4581.0,0.0,4581.0,-42.0,46157.31551,0.0,46157.31551,46157.31551,,,
2014-01-30,2453.0,0.0,2453.0,-41.0,25578.50626,0.0,25578.50626,25578.50626,,,
2014-01-31,1847.0,0.0,1847.0,-93.0,20194.7801,0.0,20194.7801,20194.7801,,,
2014-02-01,2060.0,0.0,2060.0,-97.0,23028.09373,0.0,23028.09373,23028.09373,,,
2014-02-02,3996.0,-38.0,3996.0,-101.0,42974.87501,0.0,42974.87501,42974.87501,,,
2014-02-03,4098.0,-62.0,4098.0,-99.0,42870.16527,0.0,42252.67344,42252.67344,,,
2014-02-04,2985.0,0.0,2985.0,-98.0,30052.60028,0.0,30052.60028,30052.60028,,,
2014-02-05,4776.0,0.0,4776.0,-100.0,48042.14882,0.0,48042.14882,48042.14882,,,
2014-02-06,3663.0,0.0,3663.0,671.0,37433.9756,0.0,37433.9756,37433.9756,,,
2014-02-07,3939.0,0.0,3939.0,-19.0,40355.03253,0.0,40355.03253,40355.03253,,,
2014-02-08,2794.0,0.0,2794.0,47.0,29256.90855,0.0,29256.90855,29256.90855,,,
2014-02-09,2194.0,0.0,2194.0,1533.0,24424.28849,0.0,24424.28849,24424.28849,,,
2014-02-10,5193.0,0.0,5193.0,2489.0,52381.37398,0.0,52381.37398,52381.37398,,,
2014-02-11,5183.0,0.0,5183.0,1638.0,52141.47808,0.0,52141.47808,52141.47808,,,
2014-02-12,3578.0,0.0,3578.0,4708.0,37313.2466,0.0,37313.2466,37313.2466,,,
2014-02-13,1810.0,0.0,1810.0,2118.0,20308.36018,0.0,20308.36018,20308.36018,,,
2014-02-14,1689.0,0.0,1689.0,1683.0,18413.76545,0.0,18413.76545,18413.76545,,,
2014-02-15,2138.0,1001.0,2138.0,2200.0,23605.1419,10366.48355,33971.62545,33971.62545,,,
2014-02-16,974.0,1508.0,973.0,1508.0,11023.65693,16352.1129,27375.76982,27375.76982,,,
2014-02-17,0.0,1680.0,0.0,1680.0,0.0,17845.93905,17845.93905,17845.93905,,,
2014-02-18,0.0,1966.0,0.0,1966.0,0.0,20289.83834,20289.83834,20289.83834,,,
2014-02-19,0.0,2991.0,0.0,2991.0,0.0,31353.08699,31353.08699,31353.08699,,,
2014-02-20,0.0,3095.0,0.0,3095.0,0.0,32057.36209,32057.36209,32057.36209,,,
2014-02-21,0.0,2190.0,0.0,2190.0,0.0,23715.14124,23715.14124,23715.14124,,,
2014-02-22,0.0,1456.0,0.0,1456.0,0.0,16412.29526,16412.29526,16412.29526,,,
2014-02-23,0.0,1948.0,0.0,1948.0,0.0,21100.30324,21100.30324,21100.30324,,,
2014-02-24,0.0,1239.0,0.0,1239.0,0.0,13432.4425,13432.4425,13432.4425,,,
2014-02-25,828.0,2187.0,828.0,2187.0,6416.333995,24623.18362,31039.51761,31039.51761,,,
2014-02-26,3177.0,3332.0,3177.0,3332.0,33685.78865,33716.17418,67401.96283,67401.96283,,,
2014-02-27,2815.0,2982.0,2815.0,2982.0,29880.72273,30102.8068,59983.52953,59983.52953,,,
2014-02-28,1030.257,1593.0,1034.0,1593.0,10907.94143,17133.27665,28041.21808,28083.47695,,,
2014-03-01,-34.862,1527.0,0.0,1527.0,0.0,17703.63418,17703.63418,17703.63418,,,
2014-03-02,2774.528,4111.0,2808.0,4111.0,26919.75472,40345.74845,67265.50317,67265.50317,,,
2014-03-03,5314.0,5348.0,5314.0,5348.0,53445.46258,51995.23243,105440.695,105440.695,,,
2014-03-04,3853.0,4041.0,3853.0,4041.0,38793.05026,39300.5556,78093.60587,78093.60587,,,
2014-03-05,2318.0,2352.0,2318.0,2352.0,25169.68544,24278.13335,49447.81878,49447.81878,,,
2014-03-06,2746.803,3459.044,2746.803,3459.044,28673.92626,34409.48615,63083.4124,63083.4124,,,
2014-03-07,1853.0,1952.0,1853.0,1952.0,18832.93873,19070.44245,37903.38117,37903.38117,,,
2014-03-08,2481.0,2502.0,2693.0,2716.0,25638.85081,24688.28536,50327.13617,50327.13617,,,
2014-03-09,2363.0,2458.0,2363.0,2458.0,24573.25078,24372.38563,48945.63641,48945.63641,,,
2014-03-10,1707.0,2292.0,1734.0,2292.0,17274.86689,22888.65413,40163.52102,40163.52102,,,
2014-03-11,0.0,1599.0,0.0,1599.0,0.0,15988.14336,15988.14336,15988.14336,,,
2014-03-12,1492.0,2009.0,1492.0,2009.0,14566.30012,20436.75119,35003.05131,35003.05131,,,
2014-03-13,1414.0,1469.0,1414.0,1469.0,16968.64737,16044.17771,33012.82508,33012.82508,,,
2014-03-14,169.0,1320.0,169.0,1320.0,1584.919097,14992.14508,16577.06418,16577.06418,,,
2014-03-15,0.0,1758.0,0.0,1758.0,0.0,19353.26221,19353.26221,19353.26221,,,
2014-03-16,780.0,2793.0,781.0,2793.0,5701.393187,28786.41891,34487.81209,34487.81209,,,
2014-03-17,2842.0,3170.0,2842.0,3170.0,31382.9916,33019.0855,64402.0771,64402.0771,,,
2014-03-18,1480.0,1554.0,1480.0,1554.0,18118.51342,17773.55478,35892.0682,35892.0682,,,
2014-03-19,2178.0,2298.0,2178.0,2298.0,23367.86886,23401.19368,46769.06253,46769.06253,,,
2014-03-20,2457.0,1931.0,2457.0,1931.0,27465.93217,20747.42381,48213.35598,48213.35598,,,
2014-03-21,1289.0,1319.0,1289.0,1319.0,15451.01782,14653.53891,30104.55672,30104.55672,,,
2014-03-22,1879.0,2004.0,1879.0,2004.0,20919.89904,20996.40006,41916.2991,41916.2991,,,
2014-03-23,1809.0,1899.0,1809.0,1899.0,20347.80597,20082.88976,40430.69573,40430.69573,,,
2014-03-24,1396.0,1439.0,1396.0,1439.0,16031.05303,15564.10697,31595.16,31595.16,,,
2014-03-25,1930.0,2022.0,1930.0,2022.0,21129.85227,20923.6718,42053.52407,42053.52407,,,
2014-03-26,1785.0,1896.0,1785.0,1896.0,20909.65267,20736.89816,41646.55083,41646.55083,,,
2014-03-27,1411.0,1453.0,1411.0,1453.0,16660.32409,16037.88746,32698.21155,32698.21155,,,
2014-03-28,1354.0,1934.0,1387.0,1934.0,14492.19146,20446.65086,34938.84232,34938.84232,,,
2014-03-29,0.0,4702.0,0.0,4702.0,0.0,55018.54199,55018.54199,55018.54199,,,
2014-03-30,0.0,3324.0,0.0,3324.0,0.0,26115.74415,26115.74415,26115.74415,,,
2014-03-31,0.0,1616.0,0.0,1616.0,0.0,5500.74667,5500.74667,5500.74667,,,
2014-04-01,0.0,2517.0,0.0,2517.0,0.0,25576.1315,25576.1315,25576.1315,,,
2014-04-02,0.0,3202.0,0.0,3202.0,0.0,32369.13114,32369.13114,32369.13114,,,
2014-04-03,555.0,4720.0,555.0,4720.0,5660.738812,46169.44731,51830.18612,51830.18612,,,
2014-04-04,1339.0,2245.0,1370.0,2245.0,13805.8429,22458.07403,36263.91693,36263.91693,,,
2014-04-05,0.0,1219.0,0.0,1219.0,0.0,12879.64108,12879.64108,12879.64108,,,
2014-04-06,0.0,1828.0,0.0,1828.0,0.0,18936.52223,18936.52223,18936.52223,,,
2014-04-07,0.0,2412.0,65536.0,2412.0,0.0,23851.39578,23851.39578,23851.39578,,,
2014-04-08,0.0,1376.295,0.0,1430.0,0.0,9329.99389,9329.99389,10019.6155,,,
2014-04-09,0.0,1437.0,0.0,1437.0,0.0,15031.75651,15031.75651,15031.75651,,,
2014-04-10,0.0,1562.0,0.0,1562.0,0.0,16689.89417,16689.89417,16689.89417,,,
2014-04-11,0.0,2888.0,0.0,2888.0,0.0,29695.39628,29695.39628,29695.39628,,,
2014-04-12,0.0,1943.0,0.0,1943.0,0.0,20009.2136,20009.2136,20009.2136,,,
2014-04-13,0.0,2163.0,0.0,2163.0,0.0,21557.74602,21557.74602,21557.74602,,,
2014-04-14,0.0,2951.0,0.0,2951.0,0.0,29556.89582,29556.89582,29556.89582,,,
2014-04-15,0.0,2220.0,0.0,2220.0,0.0,21712.11761,21712.11761,21712.11761,,,
2014-04-16,0.0,1710.0,0.0,1710.0,0.0,17398.33355,17398.33355,17398.33355,,,
2014-04-17,0.0,2427.0,0.0,2427.0,0.0,24669.53307,24669.53307,24669.53307,,,
2014-04-18,0.0,2207.0,0.0,2207.0,0.0,22414.26579,22414.26579,22414.26579,,,
2014-04-19,0.0,1915.0,0.0,1915.0,0.0,19744.85311,19744.85311,19744.85311,,,
2014-04-20,0.0,2275.0,0.0,2275.0,0.0,22843.87122,22843.87122,22843.87122,,,
2014-04-21,0.0,3813.0,0.0,3813.0,0.0,37976.59334,37976.59334,37976.59334,,,
2014-04-22,0.0,3347.0,0.0,3347.0,0.0,33637.53941,33637.53941,33637.53941,,,
2014-04-23,0.0,1198.0,0.0,1198.0,0.0,12292.38992,12292.38992,12292.38992,,,
2014-04-24,0.0,1521.0,0.0,1521.0,0.0,14863.66574,14863.66574,14863.66574,,,
2014-04-25,0.0,1580.0,0.0,1580.0,0.0,15806.75602,15806.75602,15806.75602,,,
2014-04-26,0.0,3567.0,0.0,3567.0,0.0,35133.34759,35133.34759,35133.34759,,,
2014-04-27,0.0,4494.0,0.0,4494.0,0.0,43707.57397,43707.57397,43707.57397,,,
2014-04-28,0.0,4482.0,0.0,4482.0,0.0,43506.09966,43506.09966,43506.09966,,,
2014-04-29,0.0,3360.0,0.0,3360.0,0.0,33185.81578,33185.81578,33185.81578,,,
2014-04-30,0.0,2406.0,0.0,2406.0,0.0,24119.2915,24119.2915,24119.2915,,,
2014-05-01,0.0,3074.0,0.0,3074.0,0.0,30596.57129,30596.57129,30596.57129,,,
2014-05-02,0.0,2876.0,0.0,2876.0,0.0,29237.03013,29237.03013,29237.03013,,,
2014-05-03,0.0,3432.0,0.0,3432.0,0.0,33767.2236,33767.2236,33767.2236,,,
2014-05-04,0.0,3226.0,0.0,3226.0,0.0,32059.19491,32059.19491,32059.19491,,,
2014-05-05,0.0,3319.0,0.0,3319.0,0.0,32428.98866,32428.98866,32428.98866,,,
2014-05-06,0.0,3430.0,0.0,3430.0,0.0,33857.17968,33857.17968,33857.17968,,,
2014-05-07,0.0,4358.0,-1.0,4358.0,0.0,42341.88666,42341.88666,42341.88666,,,
2014-05-08,0.0,4314.0,0.0,4314.0,0.0,42300.70102,42300.70102,42300.70102,,,
2014-05-09,0.0,2462.0,0.0,2462.0,0.0,24381.00328,24381.00328,24381.00328,,,
2014-05-10,0.0,3523.0,-1.0,3523.0,0.0,35113.89511,35113.89511,35113.89511,,,
2014-05-11,0.0,4217.0,526.0,4217.0,0.0,41162.26594,41162.26594,41162.26594,,,
2014-05-12,558.0,3656.0,2481.0,3656.0,0.0,36170.36966,36170.36966,36170.36966,,,
2014-05-13,3582.0,3509.0,3582.0,3509.0,34288.23862,35137.90696,69426.14558,69426.14558,,,
2014-05-14,3403.0,3234.0,3403.0,3234.0,34923.38414,32392.40685,67315.79099,67315.79099,,,
2014-05-15,3695.0,3338.0,3695.0,3338.0,37700.66806,33181.12881,70881.79687,70881.79687,,,
2014-05-16,4153.0,3220.0,4153.0,3268.0,42243.53673,31296.68967,73540.2264,73540.2264,,,
2014-05-17,3369.0,0.0,3369.0,-35.0,34998.06996,0.0,34998.06996,34998.06996,,,
2014-05-18,3386.0,0.0,3386.0,-37.0,35142.44095,0.0,35142.44095,35142.44095,,,
2014-05-19,4013.0,0.0,4013.0,-34.0,40816.54492,0.0,40816.54492,40816.54492,,,
2014-05-20,4367.0,0.0,4367.0,-34.0,44505.38865,0.0,44505.38865,44505.38865,,,
2014-05-21,4256.0,0.0,4256.0,-34.0,42967.15412,0.0,42967.15412,42967.15412,,,
2014-05-22,4278.0,0.0,4278.0,-33.0,43292.93621,0.0,43292.93621,43292.93621,,,
2014-05-23,4305.0,0.0,4305.0,-33.0,44430.50317,0.0,44430.50317,44430.50317,,,
2014-05-24,3993.0,0.0,3993.0,-35.0,40163.12786,0.0,40163.12786,40163.12786,,,
2014-05-25,3916.0,0.0,3916.0,-33.0,39391.85956,0.0,39391.85956,39391.85956,,,
2014-05-26,4376.0,0.0,4376.0,-34.0,44165.78829,0.0,44165.78829,44165.78829,,,
2014-05-27,3260.0,0.0,3260.0,-63.0,33254.19392,0.0,33254.19392,33254.19392,,,
2014-05-28,3276.0,0.0,3276.0,804.0,33122.89191,0.0,33122.89191,33122.89191,,,
2014-05-29,3327.0,657.0,3327.0,2988.0,34532.14058,7439.763191,41971.90377,41971.90377,,,
2014-05-30,4020.0,3840.0,4020.0,3840.0,41307.59755,38683.07211,79990.66966,79990.66966,,,
2014-05-31,3576.0,3507.0,3576.0,3507.0,36386.19069,34856.34623,71242.53691,71242.53691,,,
2014-06-01,3191.0,3029.0,3191.0,3029.0,32391.05331,30048.52376,62439.57707,62439.57707,,,
2014-06-02,3202.0,3024.0,3202.0,3024.0,32914.77648,30282.64776,63197.42424,63197.42424,,,
2014-06-03,3099.0,2895.0,3099.0,2895.0,31843.37557,29013.1071,60856.48267,60856.48267,,,
2014-06-04,3560.0,3461.0,3560.0,3461.0,36390.78168,34466.67886,70857.46053,70857.46053,,,
2014-06-05,3596.0,3437.0,3596.0,3437.0,37102.97492,34434.68986,71537.66478,71537.66478,,,
2014-06-06,3595.0,3491.0,3595.0,3491.0,36407.30082,34388.61438,70795.9152,70795.9152,,,
2014-06-07,3459.0,3273.0,3459.0,3273.0,35022.04448,32185.39234,67207.43682,67207.43682,,,
2014-06-08,3965.0,3722.0,3965.0,3722.0,40101.69943,36412.85824,76514.55767,76514.55767,,,
2014-06-09,3263.0,2899.0,3263.0,2899.0,34309.90676,29260.65551,63570.56228,63570.56228,,,
2014-06-10,3929.0,3897.0,3929.0,3897.0,40569.858,39056.98856,79626.84656,79626.84656,,,
2014-06-11,4106.0,3903.0,4106.0,3903.0,42506.93139,39050.1818,81557.11319,81557.11319,,,
2014-06-12,3316.0,3045.0,3316.0,3045.0,34239.3939,30567.74994,64807.14384,64807.14384,,,
2014-06-13,2206.0,1963.0,2206.0,1963.0,23836.44284,20524.19911,44360.64195,44360.64195,,,
2014-06-14,2925.0,2840.0,2925.0,2840.0,31133.74941,29079.79587,60213.54528,60213.54528,,,
2014-06-15,3260.0,3238.0,3260.0,3238.0,35017.17008,33557.54136,68574.71144,68574.71144,,,
2014-06-16,3055.0,2944.0,3055.0,2944.0,32250.5478,30004.44922,62254.99703,62254.99703,,,
2014-06-17,3263.0,3191.0,3263.0,3191.0,34482.95722,32512.74869,66995.70591,66995.70591,,,
2014-06-18,2890.0,2761.0,2890.0,2761.0,30827.92004,28385.09463,59213.01466,59213.01466,,,
2014-06-19,2618.0,2299.0,2618.0,2299.0,28358.92295,23987.52769,52346.45064,52346.45064,,,
2014-06-20,2903.0,2729.0,2903.0,2729.0,31080.02008,28193.14491,59273.16499,59273.16499,,,
2014-06-21,3014.0,2914.0,3014.0,2914.0,32347.20047,30079.56834,62426.76881,62426.76881,,,
2014-06-22,2969.0,2881.0,2969.0,2881.0,31762.13346,29693.47144,61455.60489,61455.60489,,,
2014-06-23,2581.0,2402.0,2581.0,2402.0,27651.09927,24837.79119,52488.89045,52488.89045,,,
2014-06-24,2260.0,2187.0,2260.0,2187.0,24463.07075,22946.32185,47409.3926,47409.3926,,,
2014-06-25,2144.0,2083.0,2144.0,2083.0,23323.40214,21861.31467,45184.71681,45184.71681,,,
2014-06-26,2687.0,2588.0,2687.0,2588.0,29156.13937,27256.20405,56412.34342,56412.34342,,,
2014-06-27,3138.0,1924.0,3138.0,1924.0,36738.67919,20434.38084,57173.06003,57173.06003,,,
2014-06-28,3370.0,2259.0,3370.0,2259.0,34842.92965,23705.70224,58548.63188,58548.63188,,,
2014-06-29,2391.0,2404.0,2391.0,2404.0,20200.2398,20109.6802,40309.92,40309.92,,,
2014-06-30,3075.0,2955.0,3075.0,2955.0,6291.25778,5816.93676,12108.19454,12108.19454,,,
2014-07-01,3162.0,3018.0,3162.0,3018.0,33957.90879,31197.24454,65155.15333,65155.15333,,,
2014-07-02,1784.0,3270.0,1784.0,3270.0,18095.7412,33688.25028,51783.99148,51783.99148,,,
2014-07-03,4.0,2572.0,4.0,2572.0,54.58792,26690.50025,26745.08817,26745.08817,,,
2014-07-04,2221.0,2541.0,2221.0,2541.0,24217.9671,26417.99755,50635.96465,50635.96465,,,
2014-07-05,2889.0,2820.0,2889.0,2820.0,31185.1908,29450.50097,60635.69178,60635.69178,,,
2014-07-06,2988.0,2940.0,2988.0,2940.0,32191.01254,30815.30442,63006.31696,63006.31696,,,
2014-07-07,1661.0,3412.0,1758.0,3412.0,17153.96651,34876.20808,52030.17459,52030.17459,,,
2014-07-08,0.0,3340.0,0.0,3340.0,0.0,33622.53748,33622.53748,33622.53748,,,
2014-07-09,0.0,3111.0,0.0,3111.0,0.0,31585.29718,31585.29718,31585.29718,,,
2014-07-10,454.0,2712.0,531.0,2712.0,4667.390587,27672.76963,32340.16022,32340.16022,,,
2014-07-11,2969.0,2875.0,2969.0,2875.0,31522.26169,29399.79719,60922.05888,60922.05888,,,
2014-07-12,2903.0,2761.0,2903.0,2761.0,30693.93284,28269.31993,58963.25277,58963.25277,,,
2014-07-13,3149.0,3094.0,3149.0,3094.0,33375.05284,31592.16957,64967.22241,64967.22241,,,
2014-07-14,3355.0,3333.0,3355.0,3333.0,35433.56617,34004.90545,69438.47162,69438.47162,,,
2014-07-15,1992.0,1618.0,1992.0,1618.0,21951.08277,17405.77357,39356.85634,39356.85634,,,
2014-07-16,2936.0,2842.0,2936.0,2842.0,31515.17906,29502.90792,61018.08698,61018.08698,,,
2014-07-17,2385.0,2128.0,2385.0,2128.0,25889.65158,22412.49559,48302.14717,48302.14717,,,
2014-07-18,1214.0,1198.0,1214.0,1198.0,14270.27207,13697.56931,27967.84138,27967.84138,,,
2014-07-19,1604.0,1349.0,1604.0,1349.0,18334.09178,15157.09081,33491.18259,33491.18259,,,
2014-07-20,2279.0,2145.0,2279.0,2145.0,24872.87445,22727.56217,47600.43662,47600.43662,,,
2014-07-21,3251.0,3246.0,3251.0,3246.0,34447.7502,33079.47332,67527.22352,67527.22352,,,
2014-07-22,3266.0,3222.0,3266.0,3222.0,34598.85673,32945.16259,67544.01932,67544.01932,,,
2014-07-23,3225.0,3197.0,3225.0,3197.0,34387.04866,32967.75587,67354.80453,67354.80453,,,
2014-07-24,1080.0,2965.0,1080.0,2965.0,11024.45266,30547.79104,41572.24369,41572.24369,,,
2014-07-25,361.0,3320.0,361.0,3320.0,4842.176167,33858.76743,38700.9436,38700.9436,,,
2014-07-26,3465.0,3621.0,3465.0,3621.0,36920.32653,36884.61642,73804.94295,73804.94295,,,
2014-07-27,3538.0,3451.0,3538.0,3451.0,37058.4792,35015.86245,72074.34165,72074.34165,,,
2014-07-28,3511.0,3478.0,3511.0,3478.0,36985.98127,35307.41845,72293.39972,72293.39972,,,
2014-07-29,2883.0,2801.0,2883.0,2801.0,30832.01266,28812.55593,59644.5686,59644.5686,,,
2014-07-30,3156.0,3048.0,3156.0,3048.0,33756.69678,31363.75755,65120.45433,65120.45433,,,
2014-07-31,3145.0,3039.0,3145.0,3039.0,34150.36965,31818.51626,65968.88591,65968.88591,,,
2014-08-01,2521.0,2467.0,2521.0,2467.0,27340.59434,25770.42854,53111.02287,53111.02287,,,
2014-08-02,2928.0,2839.0,2928.0,2839.0,31614.83108,29537.56968,61152.40076,61152.40076,,,
2014-08-03,2994.0,2907.0,2994.0,2907.0,32006.29506,29868.92669,61875.22175,61875.22175,,,
2014-08-04,3292.0,3256.0,3292.0,3256.0,35025.76752,33507.44899,68533.21651,68533.21651,,,
2014-08-05,3321.0,3272.0,3321.0,3272.0,35269.04738,33447.88789,68716.93527,68716.93527,,,
2014-08-06,3478.0,3443.0,3478.0,3443.0,36567.93324,35000.13791,71568.07114,71568.07114,,,
2014-08-07,3353.0,3334.0,3353.0,3334.0,35098.64331,33802.00435,68900.64766,68900.64766,,,
2014-08-08,3257.0,3179.0,3257.0,3179.0,34289.62852,32393.83452,66683.46304,66683.46304,,,
2014-08-09,2844.0,2686.0,2844.0,2686.0,30256.46092,27653.88379,57910.34471,57910.34471,,,
2014-08-10,2822.0,2671.0,2822.0,2671.0,30198.7726,27551.85663,57750.62923,57750.62923,,,
2014-08-11,2711.0,2545.0,2711.0,2545.0,29022.17875,26310.11006,55332.2888,55332.2888,,,
2014-08-12,3189.0,3185.0,3189.0,3185.0,33783.02233,32520.00765,66303.02998,66303.02998,,,
2014-08-13,3001.0,2729.0,3001.0,2729.0,32033.56071,28167.50659,60201.0673,60201.0673,,,
2014-08-14,2769.0,3299.0,2769.0,3299.0,29787.06026,33833.94711,63621.00737,63621.00737,,,
2014-08-15,3022.0,2934.0,3022.0,2934.0,32842.0479,30730.46583,63572.51373,63572.51373,,,
2014-08-16,3393.0,3288.0,3393.0,3288.0,36522.53341,33793.28257,70315.81598,70315.81598,,,
2014-08-17,3189.0,3155.0,3189.0,3155.0,33817.2539,32508.96197,66326.21587,66326.21587,,,
2014-08-18,3177.0,3569.0,3177.0,3569.0,33815.69656,36472.90253,70288.59908,70288.59908,,,
2014-08-19,3134.0,3125.0,3134.0,3125.0,33172.61339,31890.54981,65063.1632,65063.1632,,,
2014-08-20,2957.0,2963.0,2957.0,2963.0,31300.70166,30237.12309,61537.82475,61537.82475,,,
2014-08-21,2949.0,3029.0,2949.0,3029.0,31834.61429,31096.66033,62931.27462,62931.27462,,,
2014-08-22,3384.0,3249.0,3384.0,3249.0,36365.33525,33468.05469,69833.38994,69833.38994,,,
2014-08-23,3545.0,3425.0,3545.0,3425.0,38004.99739,35142.57611,73147.5735,73147.5735,,,
2014-08-24,3441.0,3287.0,3441.0,3287.0,36585.53077,33510.16127,70095.69204,70095.69204,,,
2014-08-25,3268.0,3044.0,3268.0,3044.0,34694.0051,30925.35535,65619.36045,65619.36045,,,
2014-08-26,3405.0,2897.0,3405.0,2897.0,36300.79849,29841.19573,66141.99422,66141.99422,,,
2014-08-27,3171.0,3096.0,3171.0,3096.0,33717.00541,31781.63434,65498.63976,65498.63976,,,
2014-08-28,2993.0,2928.0,2993.0,2928.0,31796.43499,29999.06796,61795.50296,61795.50296,,,
2014-08-29,2581.0,2471.0,2581.0,2471.0,27882.43145,25699.4398,53581.87125,53581.87125,,,
2014-08-30,2171.0,1941.0,2171.0,1941.0,24012.41963,20851.07721,44863.49684,44863.49684,,,
2014-08-31,2827.0,2785.0,2827.0,2785.0,30660.85584,29058.00833,59718.86418,59718.86418,,,
2014-09-01,3498.0,3402.0,3498.0,3402.0,37928.46396,35798.95315,73727.41711,73727.41711,,,
2014-09-02,3289.219,3278.0,3289.0,3278.0,35087.52392,33718.89923,68806.42315,68804.22057,,,
2014-09-03,3107.0,3025.0,3107.0,3025.0,33427.90069,31428.37329,64856.27398,64856.27398,,,
2014-09-04,3647.0,3481.0,3647.0,3481.0,39180.43148,36040.75636,75221.18783,75221.18783,,,
2014-09-05,3238.0,3064.0,3238.0,3064.0,34082.23622,31149.0531,65231.28932,65231.28932,,,
2014-09-06,3182.0,3093.0,3182.0,3093.0,34042.94679,31870.26435,65913.21114,65913.21114,,,
2014-09-07,3055.0,2922.0,3055.0,2922.0,32772.72688,30578.79047,63351.51735,63351.51735,,,
2014-09-08,3414.0,3301.0,3414.0,3301.0,36049.35911,33756.54602,69805.90513,69805.90513,,,
2014-09-09,3510.0,3328.0,3510.0,3328.0,37500.04514,34068.04642,71568.09156,71568.09156,,,
2014-09-10,3771.0,3626.0,3771.0,3626.0,40650.12249,37605.49859,78255.62107,78255.62107,,,
2014-09-11,3426.0,3162.0,3426.0,3162.0,36394.76813,32626.70148,69021.46961,69021.46961,,,
2014-09-12,2852.0,2583.0,2852.0,2583.0,30712.36737,26782.91888,57495.28625,57495.28625,,,
2014-09-13,1270.0,1202.0,1270.0,1202.0,14910.57979,13657.79205,28568.37184,28568.37184,,,
2014-09-14,2922.0,2755.0,2922.0,2755.0,31704.21153,29204.74371,60908.95524,60908.95524,,,
2014-09-15,3445.0,3241.0,3445.0,3241.0,36634.23993,33216.41076,69850.65069,69850.65069,,,
2014-09-16,3305.0,3067.0,3305.0,3067.0,35741.1545,31852.42545,67593.57995,67593.57995,,,
2014-09-17,3228.0,3139.0,3228.0,3139.0,34235.25408,32180.41055,66415.66463,66415.66463,,,
2014-09-18,2586.0,2396.0,2586.0,2396.0,27770.73107,24861.08817,52631.81925,52631.81925,,,
2014-09-19,1983.0,2302.0,2003.0,2302.0,20769.9268,24669.65796,45439.58476,45439.58476,,,
2014-09-20,0.0,3153.291,0.0,3153.291,0.0,32542.35787,32542.35787,32542.35787,,,
2014-09-21,0.0,2999.0,0.0,2999.0,0.0,30885.12608,30885.12608,30885.12608,,,
